,state,lat,lng
17414,KY,37.332898,-87.472274
37924,CA,34.4233,-119.7035
8895,VA,37.443571999999996,-77.2995
14412,AL,33.7027,-86.5998
13196,FL,30.760562,-85.257032
3091,NY,40.7509,-73.9935
31447,OK,35.059296,-96.84436
37999,CA,36.360688,-119.211444
3941,NY,42.15934,-74.668234
35399,UT,38.236622,-109.172568
579,MA,41.727207,-70.587977
4214,NY,44.149662,-73.839083
34164,CO,39.7387,-104.9858
33076,TX,27.866291999999998,-99.507238
23159,MN,44.91908,-93.48342199999999
34114,CO,39.731077,-104.912719
35007,ID,46.232506,-116.48908
9132,VA,36.609128000000005,-77.103566
14711,AL,34.55557,-86.40302199999999
40075,WA,47.7511,-122.2128
19391,IN,40.9543,-85.7403
40300,WA,47.293912,-122.50749499999999
23311,MN,45.3059,-93.7938
25771,IL,42.3203,-89.0584
27685,MO,38.450014,-93.60835
1931,CT,41.838743,-72.823856
13534,FL,25.45287,-80.525474
24305,SD,43.999323,-100.306576
28700,NE,41.378823,-96.647778
21048,MI,46.726658,-89.546514
18969,IN,39.9788,-86.1194
25127,MT,46.857760999999996,-114.01501999999999
30068,AR,33.711477,-93.21200400000001
33593,TX,30.049445000000002,-96.717424
13623,FL,25.7739,-80.1937
15610,TN,36.448555,-84.33184
9044,VA,36.8409,-76.2848
1229,ME,44.632740000000005,-70.26633100000001
21628,IA,43.40825,-95.751789
21425,IA,42.916239000000004,-95.15173399999999
36562,NV,36.721871,-114.13498700000001
19704,IN,38.19352,-87.906524
37792,CA,33.767558,-117.881658
37634,CA,34.2338,-117.2323
19588,IN,40.200993,-84.852673
14467,AL,32.893461,-86.27248399999999
15296,TN,36.005031,-87.937995
33206,TX,29.557533000000003,-98.721572
23002,MN,45.565003999999995,-93.274073
40302,WA,47.21367,-122.472908
38747,CA,37.332803000000006,-121.77141999999999
36007,AZ,34.4838,-114.3219
14206,FL,27.4987,-82.5752
40805,AK,59.281548,-155.320888
27814,MO,37.386979,-93.17410100000001
22954,WI,43.756021000000004,-88.36704399999999
4669,NY,42.045306,-76.374332
321,MA,42.83658,-71.01155
27768,MO,37.850128000000005,-91.343778
17873,OH,39.696102,-81.81715200000001
31542,TX,32.919517,-96.97742099999999
15983,TN,36.097907,-85.758954
20507,MI,42.378533000000004,-85.975472
37435,CA,32.7398,-117.128405
31264,OK,35.7478,-95.3694
29465,LA,29.621636,-91.333303
19408,IN,39.289876,-85.213286
16329,MS,32.3645,-88.7039
26747,IL,37.466521,-88.36715699999999
8610,VA,37.641205,-76.377794
10378,WV,38.643443,-79.170927
2140,CT,41.3083,-72.9287
30866,OK,35.4678,-97.5164
7027,PA,40.026926,-75.33333
32834,TX,29.7857,-95.8242
7223,PA,39.984089000000004,-75.885594
13938,FL,27.735916999999997,-82.66549599999999
19040,IN,39.832028,-86.176608
9391,VA,36.588678,-80.771532
33101,TX,28.526474,-98.143896
1530,ME,44.846582,-69.365282
38465,CA,37.899769,-121.73510300000001
2929,NJ,40.119616,-74.068731
5799,PA,40.872688000000004,-80.25031
14131,FL,26.114606,-81.74398199999999
30541,AR,36.259823,-93.07536800000001
9588,WV,37.554747,-81.81821
6754,PA,41.146026,-75.01109
23048,MN,44.731908000000004,-93.092667
35100,ID,43.610558000000005,-116.12366200000001
7305,PA,40.46239,-76.12183900000001
10398,WV,38.809958,-79.254712
14229,FL,28.92867,-82.371706
9568,WV,37.389763,-81.23154
40263,WA,47.903073,-122.69931399999999
5358,PA,40.051266,-80.188316
36193,NM,36.282198,-108.71480600000001
31944,TX,31.773553999999997,-95.186305
32235,TX,33.334247,-98.68727
26989,MO,40.100597,-91.834756
14804,AL,32.5313,-85.8746
34186,CO,39.307336,-106.10506699999999
33918,TX,31.223810999999998,-101.952712
32075,TX,32.805899,-97.173304
5994,PA,40.232898999999996,-78.130094
11212,NC,35.2625,-77.5817
24381,SD,44.238821,-103.272131
34310,CO,40.27572,-104.64956
25201,MT,47.900502,-114.396833
24420,ND,46.06592,-97.633107
21361,IA,43.233943,-93.911194
30411,AR,34.578691,-90.665972
4108,NY,41.520998,-74.589099
35978,AZ,34.655971,-112.304724
20480,MI,42.7327,-84.5558
17220,KY,37.213549,-82.66891
4061,NY,41.780570000000004,-75.02290699999999
20822,MI,44.633410999999995,-85.841286
298,MA,42.4793,-71.1526
387,MA,42.1792,-70.7501
35244,UT,41.178835,-112.041025
2097,CT,41.462973999999996,-72.58268199999999
34332,CO,40.548066,-102.263123
39698,OR,45.5251,-122.8097
34537,CO,38.30687,-106.05141699999999
5627,PA,40.693934000000006,-79.34190600000001
14399,AL,34.117896,-86.56214200000001
6281,PA,40.2688,-76.8842
16731,KY,38.292352,-83.887776
11770,SC,33.695933000000004,-79.393298
7317,PA,40.31068,-75.58375600000001
21549,IA,42.370804,-95.92235500000001
2498,NJ,40.970804,-73.968137
13099,FL,30.315813000000002,-81.414819
13581,FL,25.7738,-80.1936
1338,ME,44.110833,-69.48066
24866,MT,46.373379,-109.37811
22130,WI,43.34775,-88.616928
28715,NE,41.451071999999996,-96.218418
30249,AR,35.404671,-92.79876
11841,SC,34.291626,-82.42562
40625,WA,48.664159999999995,-118.063955
14186,FL,27.224922999999997,-82.254726
21857,IA,41.899466,-92.395438
11768,SC,34.394586,-80.081746
33846,TX,32.7176,-100.9175
39823,OR,44.343002,-123.34693899999999
36222,NM,36.541746,-107.202124
20729,MI,42.855528,-85.88248399999999
29778,LA,32.342082,-93.497292
15080,AL,30.659271,-88.15855400000001
36832,CA,34.052107,-118.385271
32064,TX,32.580337,-97.41604699999999
29518,LA,30.2236,-92.0198
9987,WV,38.4195,-82.4455
3126,NY,40.7555,-73.974468
26343,IL,38.26746,-90.31481
38373,CA,37.7753,-122.4186
17936,OH,40.010118,-80.89478199999999
39683,OR,45.48798,-122.692654
25853,IL,41.55605,-89.07383100000001
18112,OH,41.143544,-81.473725
37218,CA,34.1511,-118.4485
34515,CO,37.204594,-105.34354499999999
28634,KS,39.82792,-100.515549
9016,VA,36.785631,-75.960723
380,MA,42.232751,-70.815908
7713,DC,38.8951,-77.0369
9125,VA,37.274605,-77.225702
18780,OH,39.285718,-82.402451
39586,OR,45.823665999999996,-122.872447
28455,KS,37.150032,-96.16337299999999
6095,PA,41.093046,-77.904519
34315,CO,40.248687,-104.819188
15476,TN,35.128811999999996,-85.258986
40902,AK,66.01519499999999,-163.10062299999998
39445,HI,21.111677,-156.900725
22312,WI,42.793248,-89.877421
12484,GA,33.984524,-83.69019
12304,GA,33.7486,-84.3884
40061,WA,47.504128,-122.10966299999998
35431,UT,39.07427,-112.313244
39913,OR,42.363246999999994,-118.78026200000001
3289,NY,40.955632,-73.808228
20568,MI,41.97611,-85.63895699999999
40591,WA,46.866818,-117.451173
22376,WI,42.579917,-89.899244
13477,FL,28.16412,-80.710678
16088,MS,33.957453,-90.52265799999999
3316,NY,41.363170000000004,-74.09674100000001
16290,MS,31.5786,-91.2994
20663,MI,43.705104,-85.512791
18291,OH,40.917183,-81.723784
18462,OH,39.3304,-84.4086
9152,VA,37.296336,-78.407659
5739,PA,40.2687,-78.9162
12200,GA,33.340308,-84.121566
27210,MO,39.448044,-94.72796
40491,WA,47.936954,-120.11896000000002
10500,NC,35.9557,-80.0057
40462,WA,45.660498,-120.94793500000002
34145,CO,39.7393,-104.9845
31003,OK,34.966345000000004,-99.259352
24065,SD,44.087614,-96.948922
8355,MD,38.375981,-75.64106
17466,KY,37.696999999999996,-85.8621
17931,OH,40.230477,-80.812283
4705,NY,42.0989,-75.9184
6343,PA,39.77,-77.6303
16398,MS,31.198557,-88.735414
14304,FL,28.200309999999998,-82.769283
30421,AR,35.960834000000006,-91.07881400000001
16416,MS,30.3672,-89.0926
28309,KS,37.832589,-97.106806
21035,MI,46.995979999999996,-88.679291
39450,HI,20.738402999999998,-156.43143899999998
2210,CT,41.677197,-73.243071
21084,IA,41.204703,-92.879542
7792,DC,38.8951,-77.0369
33822,TX,33.178152000000004,-99.654618
23807,MN,46.455476000000004,-93.641385
25961,IL,40.904773999999996,-89.529064
34608,CO,38.3685,-108.9617
38403,CA,38.5819,-121.4935
39529,HI,21.3069,-157.8584
14742,AL,34.742266,-86.629628
33136,TX,28.957058,-97.8883
6058,PA,40.4598,-78.5918
25153,MT,47.339573,-115.451397
3661,NY,40.865988,-72.781384
18742,OH,38.73597,-83.417674
36269,NM,35.884491,-105.20945400000001
38384,CA,38.5819,-121.4935
13466,FL,28.0343,-80.5888
3998,NY,41.529148,-73.89736500000001
6219,PA,40.603381,-76.719992
19936,MI,42.9755,-82.4243
35958,AZ,36.821476000000004,-111.730144
39803,OR,43.748227,-123.41698500000001
5814,PA,40.870965999999996,-80.38698199999999
28755,NE,41.2857,-96.0066
13204,FL,30.784079,-84.95546800000001
39279,CA,41.053398,-121.934933
28796,NE,41.257059000000005,-96.009628
26311,IL,38.2459,-90.2047
28100,KS,39.053542,-96.236503
14927,AL,33.383415,-85.393084
37250,CA,34.1722,-118.3782
9056,VA,37.114094,-76.51442800000001
2697,NJ,39.780073,-75.060278
16680,KY,38.2545,-85.7595
33493,TX,30.269685,-97.861058
40862,AK,53.859159,-166.679991
6384,PA,39.891448,-77.374615
5641,PA,40.559257,-79.149384
20294,MI,43.413826,-84.33914
35471,UT,38.689182,-112.146735
32870,TX,29.456614000000002,-95.04398499999999
7020,PA,40.184312,-75.215612
18442,OH,39.547031,-84.43818399999999
18517,OH,39.110361,-84.57733499999999
33745,TX,32.742566,-101.947581
459,MA,42.4293,-71.1285
25011,MT,47.052985,-110.91690200000001
39322,CA,41.75888,-122.32382199999999
3082,NY,40.759608,-73.97980799999999
20036,MI,42.435103999999995,-83.65435
21829,IA,43.091602,-91.33681
2153,CT,41.417583,-72.907432
35879,AZ,32.2192,-110.9471
6797,PA,41.3776,-75.5453
29923,LA,31.655254,-91.594992
3508,NY,40.652202,-73.58282
30394,AR,35.572849,-90.448524
22586,WI,44.697010999999996,-87.524371
5327,PA,40.4409,-79.9963
21739,IA,41.762547,-95.70283
37580,CA,35.332147,-116.66233600000001
26815,MO,38.792465,-90.387003
3353,NY,41.12222,-73.92899
17614,OH,39.461752000000004,-82.367999
7492,DC,38.895,-77.0367
37193,CA,34.37075,-118.61630500000001
1149,ME,43.633006,-70.535064
18804,OH,39.264843,-81.717001
37860,CA,33.761146999999994,-117.49219
35919,AZ,33.789434,-109.607905
1385,ME,44.66835,-67.58625
5963,PA,42.113985,-80.148263
22701,WI,44.402,-89.952676
13983,FL,27.840702,-82.716176
22405,WI,43.0733,-89.4012
24092,SD,43.5503,-96.7002
8929,VA,37.542787,-77.429651
36139,NM,35.0844,-106.6508
33668,TX,36.271345000000004,-101.044304
29632,LA,30.2364,-93.3772
9008,VA,36.782218,-76.077854
14723,AL,34.897391999999996,-86.709413
24721,ND,46.891692,-102.264414
32880,TX,29.329751,-94.79750899999999
29427,LA,29.9545,-90.0753
30767,OK,35.870938,-97.469595
5070,NY,42.082179,-78.41623
16675,KY,38.30231,-85.584506
8324,MD,39.361584,-77.661932
8224,MD,39.563557,-78.712631
39804,OR,43.653765,-123.593049
26344,IL,38.051382000000004,-89.816462
32379,TX,32.17864,-96.873688
9810,WV,38.281971,-81.604848
24960,MT,46.404016,-104.560461
6777,PA,40.92158,-75.097445
27397,MO,40.478999,-94.546408
9920,WV,38.211749,-81.88116
7651,DC,38.8928,-77.0293
26877,MO,38.490417,-90.38063000000001
38187,CA,36.545257,-119.33839499999999
3511,NY,40.7264,-73.6347
5489,PA,40.120255,-79.063428
18941,IN,40.213176000000004,-85.784761
39660,OR,45.544168,-122.64307
37849,CA,33.813578,-117.819197
30245,AR,35.627576,-91.300434
3119,NY,40.752351000000004,-73.978925
16325,MS,32.2986,-90.1849
15529,TN,36.5482,-83.6708
16170,MS,33.581746,-89.856504
24498,ND,48.092702,-97.47079000000001
8237,MD,39.13057,-75.964996
1143,ME,43.974146000000005,-69.95819
2320,NJ,40.848516,-73.969654
17048,KY,37.813196000000005,-82.756226
30468,AR,35.979384,-90.863911
3122,NY,40.7524,-73.983
40045,WA,47.627635999999995,-122.24316999999999
18372,OH,41.16428,-83.403278
6425,PA,40.2039,-76.3494
22979,WI,43.843754,-89.131881
6576,PA,40.765848,-76.64959
27996,KS,38.19842,-94.70702
4306,NY,42.891059000000006,-76.11898000000001
32461,TX,31.429367,-99.842282
33261,TX,26.936534,-98.876099
34264,CO,40.5854,-105.0839
24592,ND,47.443028999999996,-99.033315
913,NH,43.033614,-72.248706
10882,NC,35.405054,-81.08985200000001
895,NH,43.629,-71.4937
9128,VA,36.718682,-77.814538
26376,IL,40.110465000000005,-91.2596
673,MA,41.66298,-70.94483199999999
1830,VT,44.603972,-72.289069
10138,WV,39.210052000000005,-81.452637
7241,PA,40.154315999999994,-75.377464
34435,CO,38.8338,-104.8205
33564,TX,29.853218,-99.813273
6594,PA,40.7837,-76.2309
18735,OH,39.047576,-83.05566999999999
22125,WI,43.317888,-88.36368399999999
35095,ID,43.594418,-116.192438
12539,GA,33.21196,-82.719404
12967,FL,29.783594,-81.260042
34391,CO,38.738616,-104.21980400000001
13687,FL,26.186126,-80.108025
436,MA,42.310509,-71.11739399999999
24155,SD,45.412994,-96.839601
34229,CO,39.928000000000004,-105.40799999999999
37234,CA,34.1808,-118.3083
3921,NY,42.0436,-73.9479
23858,MN,46.326375,-96.4686
14654,AL,34.7957,-86.9705
1274,ME,45.238597999999996,-69.204766
40387,WA,46.509398,-123.228691
13128,FL,30.574412,-84.739082
33779,TX,33.463189,-102.0182
38326,CA,37.779392,-122.41773799999999
32056,TX,32.852506,-97.134106
27166,MO,36.330258,-90.025707
15461,TN,35.172722,-85.514387
13505,FL,27.751248999999998,-80.450129
27547,MO,37.143082,-94.11548
104,MA,42.171162,-73.330261
12994,FL,29.2107,-81.0232
9985,WV,38.4195,-82.4455
4825,NY,42.907575,-78.819133
25753,IL,42.467566999999995,-89.81468000000001
28560,KS,38.624194,-99.91789
4972,NY,43.224623,-77.451318
34431,CO,38.87758,-104.677358
28723,NE,41.538398,-96.454146
16550,GA,31.266519,-84.429677
24025,SD,43.301388,-96.618714
21601,IA,42.491558000000005,-96.399435
29262,NE,41.56856,-101.059528
32850,TX,29.393818,-95.245138
32577,TX,29.651065000000003,-95.52239399999999
28446,KS,37.50815,-96.225224
38002,CA,35.3736,-119.0176
34436,CO,38.8338,-104.8205
25758,IL,42.254126,-89.082978
19155,IN,41.545698,-87.320442
11979,SC,32.227874,-80.887555
40888,AK,66.53441600000001,-152.720306
35609,AZ,33.414893,-111.55349299999999
27585,MO,38.210042,-92.671654
20410,MI,43.088784999999994,-84.860698
22651,WI,44.552974,-90.416666
11925,SC,34.9573,-80.8349
31391,OK,34.030155,-94.902119
25768,IL,42.363398,-89.020671
38721,CA,37.3355,-121.8938
28697,NE,41.5436,-96.1297
4272,NY,43.058138,-75.866
29747,LA,32.764511999999996,-93.85613199999999
27136,MO,36.432759000000004,-89.993932
8970,VA,37.424192,-75.913558
17825,OH,41.6639,-83.5554
14076,FL,26.721131,-81.663344
10820,NC,35.799686,-77.97908000000001
23240,MN,45.063659,-93.380309
13144,FL,30.587590000000002,-83.32600500000001
25438,IL,41.36735,-88.424746
40844,AK,62.195365,-165.169144
3611,NY,40.645722,-73.154261
7174,PA,39.9525,-75.1645
5330,PA,40.4409,-79.9963
33692,TX,35.398443,-102.016896
23187,MN,45.167618,-93.57848299999999
462,MA,42.267421999999996,-71.016594
22049,IA,41.565051000000004,-90.455908
11461,NC,35.64815,-82.55425699999999
32931,TX,29.757493,-94.096672
8246,MD,38.290240999999995,-76.179691
25535,IL,41.7552,-88.2415
5427,PA,40.0306,-79.56665100000001
19458,IN,38.334532,-85.694307
30829,OK,35.442465999999996,-97.44169000000001
2318,NJ,40.817794,-74.00231
353,MA,42.630956,-70.683382
4984,NY,43.171926,-77.692254
28815,NE,40.40719,-95.710495
27717,MO,37.600742,-91.181758
27771,MO,37.572626,-92.93227900000001
35845,AZ,31.493746,-110.262148
996,NH,42.839256,-71.161078
19079,IN,39.7683,-86.1582
37499,CA,32.7154,-117.1565
30661,AR,35.186975,-93.195135
38813,CA,38.191272999999995,-120.95693
39982,OR,44.741164000000005,-117.26298999999999
12064,GA,33.9525,-84.55
4502,NY,43.147240000000004,-75.58018299999999
38391,CA,38.5819,-121.4935
25729,IL,42.453726,-89.965112
29210,NE,40.088692,-100.250176
31839,TX,33.195581,-94.52761
2012,CT,41.613941,-72.149048
3362,NY,40.7251,-73.7068
14416,AL,34.043735999999996,-87.054085
35119,ID,47.955996999999996,-116.666256
30741,OK,35.072883000000004,-98.53751
21001,MI,46.208381,-86.61355999999999
12821,GA,31.551223999999998,-84.06463199999999
15988,TN,36.287264,-85.076126
39715,OR,44.9431,-123.0336
33106,TX,26.905479999999997,-99.173965
13638,FL,25.735166,-80.407478
12216,GA,33.390811,-84.572608
10850,NC,36.356374,-76.631518
5763,PA,41.147825,-79.658808
34496,CO,37.396589,-102.696712
20882,MI,45.162339,-85.29321999999999
39209,CA,39.459404,-121.187602
11641,SC,35.101512,-81.69895600000001
40035,WA,47.559603,-122.02395
1281,ME,44.963885,-69.146126
1163,ME,43.652972999999996,-70.201619
22624,WI,44.533547,-89.304548
5633,PA,40.917105,-79.08335600000001
21453,IA,42.242658,-92.923514
12208,GA,33.276038,-84.723357
9253,VA,36.621047,-80.131908
6788,PA,41.1499,-75.0333
38064,CA,34.806934000000005,-120.391421
2954,NJ,40.519247,-74.396829
39242,CA,39.057612,-121.556453
26131,IL,39.939741999999995,-87.73943
3701,NY,42.607347999999995,-74.178286
6,MA,42.420844,-72.10623000000001
3272,NY,41.285694,-73.791524
33049,TX,29.741597,-99.112611
26397,IL,39.884054,-90.668049
19284,IN,40.68711,-85.464626
9556,WV,37.494634999999995,-81.28970600000001
35024,ID,46.496936,-115.79000800000001
37566,CA,34.476883,-116.11231599999999
15075,AL,30.684648,-88.067275
6636,PA,40.481951,-75.642391
11778,SC,34.548848,-79.433947
22769,WI,43.230365,-91.018957
4745,NY,42.911976,-78.12204399999999
27232,MO,39.061657000000004,-94.310103
10656,NC,36.298946,-78.92531600000001
35444,UT,40.023902,-111.712071
13270,FL,29.6514,-82.3252
22818,WI,45.075882,-92.001285
1103,ME,43.868552,-70.09767
8555,VA,37.848319000000004,-76.83924
26414,IL,38.901237,-88.675512
783,NH,42.869612,-71.61103299999999
22231,WI,42.911722999999995,-87.860712
20970,MI,46.375337,-85.73944399999999
18154,OH,41.044168,-81.525446
40858,AK,60.6138,-164.719006
24328,SD,45.70832,-101.01809300000001
30942,OK,34.205801,-98.565401
6649,PA,40.541339,-75.405354
5086,NY,42.1283,-78.2433
2932,NJ,39.933403999999996,-74.16699100000001
7620,DC,38.8951,-77.0369
40004,OR,43.866052,-117.99265600000001
18900,OH,41.06997,-84.726768
9661,WV,37.950168,-80.493928
27473,MO,38.433513,-94.398772
18604,OH,39.859828,-83.92739300000001
15944,TN,36.175503000000006,-85.505928
1255,ME,44.311894,-69.96253100000001
17011,KY,38.274772,-82.889433
17080,KY,37.803509999999996,-83.28499000000001
35370,UT,41.360772,-112.151423
24006,MN,48.006316,-96.287982
32759,TX,29.7056,-95.4586
2280,CT,41.136179999999996,-73.57405200000001
5777,PA,41.156842,-79.64818000000001
12781,GA,30.999484999999996,-81.78549699999999
21161,IA,41.148002000000005,-94.080931
39304,CA,40.51464,-123.130424
12080,GA,33.86504,-84.498238
27147,MO,36.389615,-89.99719499999999
31034,OK,36.22707,-97.68436
10092,WV,37.80785,-80.913072
16690,KY,38.2545,-85.7595
32388,TX,31.577978,-96.8454
8318,MD,39.6447,-77.7197
21476,IA,42.462284000000004,-92.086434
14488,AL,33.81369,-86.825564
14189,FL,27.569576,-82.59713599999999
30800,OK,34.982665999999995,-97.49704799999999
12098,GA,33.9906,-84.1531
8760,VA,37.832139,-79.054567
9170,VA,37.137108000000005,-78.301746
22033,IA,40.7637,-91.5357
11086,NC,34.910118,-79.821664
37030,CA,33.7358,-118.2916
29527,LA,29.9747,-92.1345
39691,OR,45.4465,-122.6382
844,NH,43.199734,-71.69149300000001
32193,TX,33.658742,-97.72949399999999
30289,AR,35.411803000000006,-92.17953299999999
38287,CA,37.7074,-122.4587
32055,TX,32.908035,-97.58063299999999
13713,FL,26.1216,-80.1439
18965,IN,40.037328,-86.165878
28280,KS,39.610084,-97.875574
32741,TX,30.057948,-95.68256
36989,CA,33.841658,-118.00776299999998
35715,AZ,33.241195000000005,-112.768102
7519,DC,38.895,-77.0367
8622,VA,38.8535,-78.1355
1330,ME,44.034763,-69.497499
21715,IA,41.008996,-95.58527
9512,VA,37.371829999999996,-78.910922
28206,KS,37.428049,-95.634284
16606,KY,38.56364,-85.126131
7545,VA,38.995028999999995,-77.736967
26597,IL,39.8018,-89.6436
35191,UT,40.876160999999996,-111.823544
31518,TX,33.161516,-96.769231
35793,AZ,32.751464,-109.44657099999999
18659,OH,39.799306,-83.851621
27903,MO,36.910046,-93.808541
14158,FL,27.4912,-82.51116
34247,CO,40.179731,-105.20545
18219,OH,40.990722,-81.04020200000001
31129,OK,36.210024,-96.89036
23732,MN,45.814476,-94.41390200000001
34607,CO,38.998914,-107.62177
26625,IL,38.381302000000005,-87.96901
20717,MI,43.4678,-85.9417
26392,IL,39.51343,-91.03286800000001
5575,PA,40.4139,-79.419604
23435,MN,43.953182,-92.40051
13048,FL,29.2107,-81.0233
20494,MI,42.354613,-85.345252
15406,TN,35.592028000000006,-84.933476
28914,NE,40.805339000000004,-95.89205600000001
37482,CA,32.7154,-117.1565
11699,SC,33.338772999999996,-80.19452
15265,TN,36.4777,-87.64923399999999
28418,KS,37.623794000000004,-97.262489
2923,NJ,40.104966,-74.06456700000001
14023,FL,28.094226000000003,-81.722625
28035,KS,38.955665,-94.644264
39842,OR,44.128766999999996,-123.811722
28957,NE,41.473184,-96.624583
20564,MI,42.006827,-85.219254
19913,MI,43.135762,-82.593812
1660,VT,42.872614,-72.888584
8119,MD,39.569161,-76.805438
40662,WA,47.6588,-117.425
23656,MN,44.949992,-95.054074
2758,NJ,39.633786,-75.32565699999999
14182,FL,27.337582,-82.514076
14632,AL,33.610037,-87.977522
24030,SD,43.790276,-96.98019599999999
24794,ND,48.81647,-103.587554
23098,MN,44.90531,-92.923272
5684,PA,41.03521,-78.73524
34081,CO,39.114202,-104.898482
4945,NY,43.0357,-77.156
4266,NY,43.048294,-76.296796
19908,MI,42.517744,-83.266962
37448,CA,32.818899,-117.19776599999999
